"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_env_path_points_to_project_root","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_config","",""
"","1","test_setup_logging_sets_debug_level","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_logging_setup","",""
"","1","test_build_metrics_dict_story_points_velocity_unchanged","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_metrics","",""
"","2","test_jira_url_trailing_slash_stripped","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_config","",""
"Single-character username triggers the 'at least 2 characters' error.","60","test_username_too_short_shows_error[chromium]","tests.e2e","Mon Mar 30 19:21:15 UTC 2026","passed","Mon Mar 30 19:21:15 UTC 2026","","test_dau_survey_ui","",""
"","1","test_load_dau_records_skips_malformed","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_dau_metrics","",""
"Reports list shows only HTML links, no MD files (RG-RO-003).","84","test_reports_list_links_only_html[chromium]","tests.e2e","Mon Mar 30 19:22:08 UTC 2026","passed","Mon Mar 30 19:22:08 UTC 2026","","test_e2e_ui","",""
"","1","test_timestamp_folder_name_none","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_main_helpers","",""
"URL and email fields are populated from the server config on load.","118","test_fields_prepopulated_from_server_config[chromium]","tests.e2e","Mon Mar 30 19:21:20 UTC 2026","passed","Mon Mar 30 19:21:21 UTC 2026","","test_e2e_connection","",""
"","1","test_ai_trend_row_has_required_keys","tests.component","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_contracts","",""
"Invalid URL: Test Connection still proceeds but Jira call fails; Save remains disabled.","282","test_validation_error_invalid_url[chromium]","tests.e2e","Mon Mar 30 19:21:39 UTC 2026","passed","Mon Mar 30 19:21:39 UTC 2026","","test_e2e_ui","",""
"","2","test_env_bool_values[1-True]","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_config","",""
"Test Connection with unreachable Jira shows error after attempt (mocked — no real DNS).","283","test_test_connection_unreachable_server[chromium]","tests.e2e","Mon Mar 30 19:21:40 UTC 2026","passed","Mon Mar 30 19:21:40 UTC 2026","","test_e2e_ui","",""
"","1","test_jira_url_no_trailing_slash_unchanged","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_config","",""
"","0","test_get_issues_for_sprint_empty","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_jira_client","",""
"","1","test_parse_args_no_args","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_main_helpers","",""
"","34","test_file_created","tests.component","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_report_html","",""
"","0","test_import_app_cert_utils","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_imports","",""
"","1","test_fetch_sprint_data_skips_sprints_without_id","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_jira_client","",""
"","0","test_file_created","tests.component","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_report_md","",""
"","0","test_dedup_empty_list","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_dau_metrics","",""
"","0","test_setup_logging_attaches_stream_handler","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_logging_setup","",""
"","0","test_velocity_value_present","tests.component","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_report_md","",""
"","0","test_get_in_progress_statuses","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_schema","",""
"_load_filters() prepends the default entry at position 0 if the file has no is_default entry.","1","test_load_filters_injects_default_when_absent_from_file","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_filter_handlers","",""
"","1","test_validate_config_missing_url","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_config","",""
"","0","test_get_active_schema_hardcoded_uses_builtin_story_points","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_schema","",""
"python main.py --clean → exit 0.","929","test_cli_clean_via_subprocess","tests.integration","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_cli_server","",""
"","2","test_read_env_credentials_reads_values_from_env_file","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_server_handlers","",""
"","0","test_compute_velocity_no_issues","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_metrics","",""
"","0","test_parse_iso[None-False]","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_metrics","",""
"Badge shows 'Certificate unreadable' (error) when cert-status returns an error key.","124","test_cert_badge_shows_unreadable_on_error[chromium]","tests.e2e","Mon Mar 30 19:21:31 UTC 2026","passed","Mon Mar 30 19:21:31 UTC 2026","","test_e2e_connection","",""
"Badge shows 'No certificate' (neutral) when /api/cert-status returns exists=false.","130","test_cert_badge_shows_no_certificate_when_no_cert[chromium]","tests.e2e","Mon Mar 30 19:21:30 UTC 2026","passed","Mon Mar 30 19:21:30 UTC 2026","","test_e2e_connection","",""
"A valid alphanumeric username gets the is-valid class and no error text.","59","test_username_valid_input_applies_valid_class[chromium]","tests.e2e","Mon Mar 30 19:21:15 UTC 2026","passed","Mon Mar 30 19:21:15 UTC 2026","","test_dau_survey_ui","",""
"Save is disabled on page load when no config is set.","111","test_save_button_disabled_on_load_with_empty_config[chromium]","tests.e2e","Mon Mar 30 19:21:20 UTC 2026","passed","Mon Mar 30 19:21:20 UTC 2026","","test_e2e_connection","",""
"","0","test_build_schema_from_fields_preserves_defaults_for_missing","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_schema","",""
"_handle_delete_filter() returns ok=False for an unknown slug.","1","test_delete_unknown_slug_returns_not_found","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_filter_handlers","",""
"_handle_cert_status returns exists=True plus all validity fields when cert parses OK.","1","test_handle_cert_status_returns_validity_fields_for_valid_cert","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_server_handlers","",""
"_handle_cert_status returns exists=True plus error key when validate_cert fails.","2","test_handle_cert_status_returns_error_key_when_cert_unreadable","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_server_handlers","",""
"","1","test_project_type_default_scrum","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_config","",""
"Generate tab shows StoryPoints / JiraTickets radio buttons (RG-ET-001).","345","test_estimation_type_radios_visible[chromium]","tests.e2e","Mon Mar 30 19:22:03 UTC 2026","passed","Mon Mar 30 19:22:03 UTC 2026","","test_e2e_ui","",""
"","0","test_sprint_factory_has_keys_used_by_compute_velocity","tests.component","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_contracts","",""
"A new filter POSTed to /api/filters appears in the subsequent GET response.","2","test_post_filter_creates_new_and_get_returns_it","tests.component","Mon Mar 30 19:21:11 UTC 2026","passed","Mon Mar 30 19:21:11 UTC 2026","","test_server_filters","",""
"","1","test_import_app_config","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_imports","",""
"","1","test_build_metrics_dict_jira_tickets_velocity_uses_issue_count","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_metrics","",""
"Save stays disabled when token is empty even after a successful test (all fields required).","171","test_save_not_enabled_when_token_missing_despite_success[chromium]","tests.e2e","Mon Mar 30 19:21:25 UTC 2026","passed","Mon Mar 30 19:21:25 UTC 2026","","test_e2e_connection","",""
"Entries written by _save_filters() are returned by a fresh _load_filters() call.","2","test_filter_data_persists_across_loads","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_filter_handlers","",""
"Fetch Certificate button shows 'Fetch Certificate' text when no cert exists.","124","test_fetch_cert_button_label_is_fetch_when_no_cert[chromium]","tests.e2e","Mon Mar 30 19:21:31 UTC 2026","passed","Mon Mar 30 19:21:31 UTC 2026","","test_e2e_connection","",""
"","1","test_validate_cert_expired","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_cert_validation","",""
"","1","test_parse_iso[not-a-date-False]","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_metrics","",""
"","2","test_metric_toggles_explicit_false","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_config","",""
"","0","test_ai_trend_multiple_sprints","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_metrics","",""
"","0","test_setup_logging_log_filename_matches_pattern","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_logging_setup","",""
"An unrecognised usage string counts as score 0.","1","test_unknown_usage_falls_back_to_zero","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_dau_metrics","",""
"GET /api/schemas?name=<default> returns the full schema.","1","test_get_schema_by_name","tests.component","Mon Mar 30 19:21:05 UTC 2026","passed","Mon Mar 30 19:21:05 UTC 2026","","test_server","",""
"","34","test_ai_assistance_sprint_and_pct_present","tests.component","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_report_html","",""
"","1","test_get_unknown_returns_404","tests.component","Mon Mar 30 19:20:54 UTC 2026","passed","Mon Mar 30 19:20:54 UTC 2026","","test_server","",""
"Clicking submit replaces the form with the confirmation screen.","138","test_submit_hides_form_and_shows_confirmation[chromium]","tests.e2e","Mon Mar 30 19:21:16 UTC 2026","passed","Mon Mar 30 19:21:16 UTC 2026","","test_dau_survey_ui","",""
"","1","test_create_client_passes_verify_ssl","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_jira_client","",""
"All three fields are empty when server config returns no values.","130","test_fields_empty_when_config_not_configured[chromium]","tests.e2e","Mon Mar 30 19:21:21 UTC 2026","passed","Mon Mar 30 19:21:21 UTC 2026","","test_e2e_connection","",""
"When saving with a newly typed token, the POST payload contains the typed token verbatim.

    The server pre-loads URL and email (JIRA_API_TOKEN='***' → hasServerToken=true). The user
    types a new token, passes Test Connection, then saves. JIRA_API_TOKEN in the POST body must
    be the new token value, not '***'.
    ","306","test_save_with_new_token_sends_real_token[chromium]","tests.e2e","Mon Mar 30 19:21:27 UTC 2026","passed","Mon Mar 30 19:21:27 UTC 2026","","test_e2e_connection","",""
"","1","test_get_filter_jql_api_error","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_jira_client","",""
"","1","test_jira_url_empty_string_safe","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_config","",""
"","0","test_save_schema_updates_existing","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_schema","",""
"DELETE /api/schemas?name=<default> refuses deletion.","1","test_delete_default_schema_returns_400","tests.component","Mon Mar 30 19:21:08 UTC 2026","passed","Mon Mar 30 19:21:08 UTC 2026","","test_server","",""
"When server returns '***' for token, placeholder text changes to indicate a saved token.","131","test_token_placeholder_updated_when_server_token_exists[chromium]","tests.e2e","Mon Mar 30 19:21:21 UTC 2026","passed","Mon Mar 30 19:21:21 UTC 2026","","test_e2e_connection","",""
"After the user types into filter-name, switching tabs and returning does not reset the value.","237","test_filter_name_not_overwritten_after_user_edit[chromium]","tests.e2e","Mon Mar 30 19:21:34 UTC 2026","passed","Mon Mar 30 19:21:35 UTC 2026","","test_e2e_filters","",""
"POST /api/schemas without jira credentials returns 400.","1","test_post_schema_missing_credentials","tests.component","Mon Mar 30 19:21:07 UTC 2026","passed","Mon Mar 30 19:21:07 UTC 2026","","test_server","",""
"Filling valid inputs, testing connection, then clicking Save shows confirmation flash.","327","test_save_connection_valid_inputs[chromium]","tests.e2e","Mon Mar 30 19:21:38 UTC 2026","passed","Mon Mar 30 19:21:38 UTC 2026","","test_e2e_ui","",""
"DELETE /api/schemas without ?name= returns 400.","1","test_delete_schema_no_name_returns_400","tests.component","Mon Mar 30 19:21:08 UTC 2026","passed","Mon Mar 30 19:21:08 UTC 2026","","test_server","",""
"","1","test_parse_iso[2026-03-01T10:00:00Z-True]","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_metrics","",""
"","1","test_import_app_metrics","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_imports","",""
"","0","test_get_story_points_non_numeric_string","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_metrics","",""
"","0","test_get_in_progress_statuses_defaults","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_schema","",""
"","1","test_post_schema_returns_jira_error_when_fields_request_fails","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_server_handlers","",""
"","1","test_delete_schema_rejects_invalid_filename","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_server_handlers","",""
"Jira URL must be masked in error messages.","0","test_sanitise_error_replaces_url","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_jira_client","",""
"","0","test_ai_usage_action_breakdown","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_metrics","",""
"","0","test_dedup_keeps_latest_per_user_week","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_dau_metrics","",""
"","1","test_compute_dau_trend_single_week","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_dau_metrics","",""
"","1","test_md_dau_trend_shows_week","tests.component","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_dau_report","",""
"","2","test_main_keeps_running_when_filter_name_lookup_fails","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_cli","",""
"","0","test_import_app_report_html","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_imports","",""
"","0","test_get_story_points_none","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_metrics","",""
"","34","test_html_dau_shows_team_avg","tests.component","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_dau_report","",""
"","0","test_is_done_custom_statuses_case_insensitive","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_metrics","",""
"","1","test_get_schema_not_found","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_schema","",""
"ArrowRight on a focused tab activates the next tab.","134","test_keyboard_arrow_right_navigation[chromium]","tests.e2e","Mon Mar 30 19:21:38 UTC 2026","passed","Mon Mar 30 19:21:38 UTC 2026","","test_e2e_ui","",""
"Clicking the second radio card adds 'selected' only to that card.","93","test_radio_card_click_marks_it_selected[chromium]","tests.e2e","Mon Mar 30 19:21:16 UTC 2026","passed","Mon Mar 30 19:21:16 UTC 2026","","test_dau_survey_ui","",""
"Generate Report tab is active by default.","87","test_default_tab_is_generate[chromium]","tests.e2e","Mon Mar 30 19:21:37 UTC 2026","passed","Mon Mar 30 19:21:37 UTC 2026","","test_e2e_ui","",""
"","0","test_ai_trend_no_done_issues","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_metrics","",""
"","0","test_get_done_statuses_defaults","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_schema","",""
"","1","test_board_id_non_numeric","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_config","",""
"","1","test_run_defaults_host_to_loopback","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_server_handlers","",""
"On non-Windows platforms, _get_windows_ca_certs must return an empty list.","0","test_get_windows_ca_certs_returns_empty_on_non_windows","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_cert_handlers","",""
"Generate with a filter triggers SSE, shows log output, re-enables button.","8741","test_generate_with_filter_sse_streaming[chromium]","tests.e2e","Mon Mar 30 19:21:42 UTC 2026","passed","Mon Mar 30 19:21:51 UTC 2026","","test_e2e_ui","",""
"GET /api/cert-status when no cert file exists returns exists=False with path key.","1","test_cert_status_no_cert_returns_exists_false","tests.component","Mon Mar 30 19:21:01 UTC 2026","passed","Mon Mar 30 19:21:01 UTC 2026","","test_server","",""
"create_client() must pass timeout=55 to the Jira constructor.","0","test_create_client_passes_timeout","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_jira_client","",""
"All required-star spans carry aria-hidden='true' (NFR-A-004).","109","test_decorative_icons_have_aria_hidden[chromium]","tests.e2e","Mon Mar 30 19:22:08 UTC 2026","passed","Mon Mar 30 19:22:09 UTC 2026","","test_e2e_ui","",""
"","1","test_setup_logging_creates_log_directory","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_logging_setup","",""
"","1","test_is_done[Complete-True]","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_metrics","",""
"","0","test_ai_usage_details_shape","tests.component","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_contracts","",""
"","0","test_get_issue_with_changelog_expand_param","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_jira_client","",""
"","1","test_three_response_files_counted","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_dau_metrics","",""
"A filter written via POST is returned by a fresh server instance reading the same file.","503","test_filter_persists_across_server_restart","tests.component","Mon Mar 30 19:21:13 UTC 2026","passed","Mon Mar 30 19:21:14 UTC 2026","","test_server_filters","",""
"","2","test_jira_url_multiple_trailing_slashes_stripped","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_config","",""
"Editing the URL field after a successful test resets connectedOk and disables Save.","287","test_save_disabled_after_editing_url_following_success[chromium]","tests.e2e","Mon Mar 30 19:21:24 UTC 2026","passed","Mon Mar 30 19:21:24 UTC 2026","","test_e2e_connection","",""
"Status badge shows neutral/configured state on initial load, not 'Connected'.","126","test_badge_neutral_on_initial_load[chromium]","tests.e2e","Mon Mar 30 19:21:29 UTC 2026","passed","Mon Mar 30 19:21:29 UTC 2026","","test_e2e_connection","",""
"","35","test_velocity_totals_row_present","tests.component","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_report_html","",""
"After submit the mocked FS receives valid JSON with all required fields.","140","test_submit_writes_valid_json_to_mocked_fs[chromium]","tests.e2e","Mon Mar 30 19:21:17 UTC 2026","passed","Mon Mar 30 19:21:17 UTC 2026","","test_dau_survey_ui","",""
"","2","test_fetch_cert_happy_path","tests.integration","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_fetch_ssl_cert","",""
"","1","test_project_type_invalid_falls_back","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_config","",""
"Import main.py via importlib without executing it — confirms 'from app import ...' resolves.","1","test_main_imports_resolve","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_imports","",""
"","0","test_compute_velocity_custom_field_and_statuses","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_metrics","",""
"validate_cert() returns the full set of keys consumed by _handle_cert_status.","37","test_validate_cert_response_has_all_keys_when_valid","tests.component","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_contracts","",""
"","0","test_get_sprints_empty","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_jira_client","",""
"","1","test_resolve_report_path_allows_files_under_reports","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_server_handlers","",""
"","2","test_metric_toggles_default_true","tests.unit","Mon Mar 30 19:20:51 UTC 2026","passed","Mon Mar 30 19:20:51 UTC 2026","","test_config","",""
"","0","test_get_done_issue_keys_custom_statuses","tests.unit","Mon Mar 30 19:20:52 UTC 2026","passed","Mon Mar 30 19:20:52 UTC 2026","","test_metrics","",""
"Running Test Connection twice with different mock outcomes reflects the last result.","427","test_multiple_test_connection_attempts_last_result_wins[chromium]","tests.e2e","Mon Mar 30 19:21:29 UTC 2026","passed","Mon Mar 30 19:21:29 UTC 2026","","test_e2e_connection","",""
