"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","test_success_level_value","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_logging_setup","",""
"Generate without a filter selected shows error and marks dropdown invalid.","206","test_generate_without_filter_selected[chromium]","tests.e2e","Mon Apr 06 07:28:54 UTC 2026","passed","Mon Apr 06 07:28:54 UTC 2026","","test_e2e_ui","",""
"","0","test_date_present","tests.component","Mon Apr 06 07:28:00 UTC 2026","passed","Mon Apr 06 07:28:00 UTC 2026","","test_report_md","",""
"","33","test_title_present","tests.component","Mon Apr 06 07:27:59 UTC 2026","passed","Mon Apr 06 07:27:59 UTC 2026","","test_report_html","",""
"","1","test_board_id_non_numeric","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"_handle_post_filter() substitutes the schema's team.jql_name in the JQL clause.","2","test_post_filter_uses_schema_team_jql_field","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_filter_handlers","",""
"_CLIENT_DISCONNECT must catch BrokenPipeError, ConnectionAbortedError, and ConnectionResetError.","1","test_client_disconnect_tuple_includes_all_error_types","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server_handlers","",""
"Test Connection with empty fields shows error in badge.","205","test_test_connection_missing_fields[chromium]","tests.e2e","Mon Apr 06 07:28:51 UTC 2026","passed","Mon Apr 06 07:28:51 UTC 2026","","test_e2e_ui","",""
"Save button becomes enabled after all fields filled and Test Connection succeeds.","294","test_save_enabled_after_successful_test_connection[chromium]","tests.e2e","Mon Apr 06 07:28:34 UTC 2026","passed","Mon Apr 06 07:28:34 UTC 2026","","test_e2e_connection","",""
"","1","test_project_type_invalid_falls_back","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"","2","test_ai_tool_labels_parsed","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"GET /api/filters returns the default filter as the first entry.","1","test_get_filters_default_is_first","tests.component","Mon Apr 06 07:28:17 UTC 2026","passed","Mon Apr 06 07:28:17 UTC 2026","","test_server_filters","",""
"Running Test Connection twice with different mock outcomes reflects the last result.","435","test_multiple_test_connection_attempts_last_result_wins[chromium]","tests.e2e","Mon Apr 06 07:28:39 UTC 2026","passed","Mon Apr 06 07:28:40 UTC 2026","","test_e2e_connection","",""
"","33","test_chart_canvas_present_when_velocity_nonempty","tests.component","Mon Apr 06 07:27:59 UTC 2026","passed","Mon Apr 06 07:27:59 UTC 2026","","test_report_html","",""
"Run tools/fetch_ssl_cert.py as a subprocess with no JIRA_URL -> should exit 1.","63","test_fetch_cert_subprocess_smoke","tests.integration","Mon Apr 06 07:28:02 UTC 2026","passed","Mon Apr 06 07:28:02 UTC 2026","","test_fetch_ssl_cert","",""
"Timestamp in saved JSON must be ISO 8601 +00:00 format, no milliseconds.","155","test_submit_timestamp_format[chromium]","tests.e2e","Mon Apr 06 07:28:27 UTC 2026","passed","Mon Apr 06 07:28:27 UTC 2026","","test_dau_survey_ui","",""
"","0","test_success_level_message_written_to_file","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_logging_setup","",""
"After editing a field (disabling Save), running Test Connection again re-enables Save.","429","test_can_re_test_after_field_edit_to_re_enable_save[chromium]","tests.e2e","Mon Apr 06 07:28:38 UTC 2026","passed","Mon Apr 06 07:28:38 UTC 2026","","test_e2e_connection","",""
"","0","test_compute_velocity_custom_field_and_statuses","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","0","test_is_done[done-True]","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","1","test_build_metrics_dict_without_schema_backward_compat","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","0","test_load_dau_records_returns_list","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_dau_metrics","",""
"POST /api/schemas without jira credentials returns 400.","1","test_post_schema_missing_credentials","tests.component","Mon Apr 06 07:28:14 UTC 2026","passed","Mon Apr 06 07:28:14 UTC 2026","","test_server","",""
"Clicking Test Connection with empty fields shows error badge without hitting the server.","188","test_badge_shows_error_when_fields_empty[chromium]","tests.e2e","Mon Apr 06 07:28:33 UTC 2026","passed","Mon Apr 06 07:28:33 UTC 2026","","test_e2e_connection","",""
"","1","test_jira_schema_name_default","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"_handle_cert_status returns exists=True plus error key when validate_cert fails.","2","test_handle_cert_status_returns_error_key_when_cert_unreadable","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server_handlers","",""
"POST /api/fetch-cert for an unreachable host returns 200 with ok=False.","5","test_fetch_cert_unreachable_host_returns_error","tests.component","Mon Apr 06 07:28:11 UTC 2026","passed","Mon Apr 06 07:28:11 UTC 2026","","test_server","",""
"Clicking the Clear button empties the certificate log.","196","test_btn_clear_cert_log_clears_log_output[chromium]","tests.e2e","Mon Apr 06 07:28:44 UTC 2026","passed","Mon Apr 06 07:28:44 UTC 2026","","test_e2e_connection","",""
"","0","test_test_connection_missing_fields","tests.component","Mon Apr 06 07:28:02 UTC 2026","passed","Mon Apr 06 07:28:02 UTC 2026","","test_server","",""
"","0","test_setup_logging_creates_log_file","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_logging_setup","",""
"_build_jql_from_params() produces correct JQL clauses for each param combination.","1","test_build_jql_from_params[params3-status IN (Done, Closed)-None]","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_filter_handlers","",""
"","1","test_get_schema_found","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"Certificate expiring in 5 days is still valid=True (not yet expired).

    days_remaining <= 7 is a UI-only warning threshold; validate_cert itself
    has no 7-day cutoff — it only checks days_remaining >= 0.
    ","1","test_validate_cert_expiring_soon","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_cert_validation","",""
"","1","test_by_role_correct_avg_and_count","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_dau_metrics","",""
"","1","test_velocity_row_has_required_keys","tests.component","Mon Apr 06 07:27:58 UTC 2026","passed","Mon Apr 06 07:27:58 UTC 2026","","test_contracts","",""
"","0","test_get_story_points_non_numeric_string","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","0","test_delete_schema_removes_entry","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"Saved JSON must contain 'week' field in YYYY-WNN format.","160","test_submit_week_field_format[chromium]","tests.e2e","Mon Apr 06 07:28:27 UTC 2026","passed","Mon Apr 06 07:28:27 UTC 2026","","test_dau_survey_ui","",""
"","0","test_load_dau_records_skips_malformed","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_dau_metrics","",""
"Survey form is visible and the confirmation screen is hidden on load.","57","test_form_visible_and_confirmation_hidden_on_load[chromium]","tests.e2e","Mon Apr 06 07:28:24 UTC 2026","passed","Mon Apr 06 07:28:24 UTC 2026","","test_dau_survey_ui","",""
"A new filter POSTed to /api/filters appears in the subsequent GET response.","2","test_post_filter_creates_new_and_get_returns_it","tests.component","Mon Apr 06 07:28:18 UTC 2026","passed","Mon Apr 06 07:28:18 UTC 2026","","test_server_filters","",""
"Verify generate endpoint returns SSE-formatted response.","285","test_server_generate_sse_format","tests.integration","Mon Apr 06 07:28:03 UTC 2026","passed","Mon Apr 06 07:28:03 UTC 2026","","test_integration","",""
"","1","test_resolve_report_path_rejects_path_traversal","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server_handlers","",""
"","1","test_velocity_value_present","tests.component","Mon Apr 06 07:28:00 UTC 2026","passed","Mon Apr 06 07:28:00 UTC 2026","","test_report_md","",""
"","1","test_malformed_json_file_is_skipped","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_dau_metrics","",""
"Mock jira_client functions, call main.main(), verify HTML/MD files are created.","256","test_main_pipeline_success","tests.integration","Mon Apr 06 07:28:02 UTC 2026","passed","Mon Apr 06 07:28:02 UTC 2026","","test_integration","",""
"","0","test_template_file_exists","tests.component","Mon Apr 06 07:27:59 UTC 2026","passed","Mon Apr 06 07:27:59 UTC 2026","","test_report_html","",""
"","2","test_fetch_cert_happy_path","tests.integration","Mon Apr 06 07:28:02 UTC 2026","passed","Mon Apr 06 07:28:02 UTC 2026","","test_fetch_ssl_cert","",""
"","0","test_is_done[Complete-True]","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","1","test_get_schema_not_found","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"","0","test_save_schema_creates_file","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"","0","test_is_done_custom_statuses_case_insensitive","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","0","test_get_story_points_nested_value_dict","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","34","test_html_dau_shows_team_avg","tests.component","Mon Apr 06 07:27:58 UTC 2026","passed","Mon Apr 06 07:27:58 UTC 2026","","test_dau_report","",""
"URL and email fields are populated from the server config on load.","132","test_fields_prepopulated_from_server_config[chromium]","tests.e2e","Mon Apr 06 07:28:31 UTC 2026","passed","Mon Apr 06 07:28:31 UTC 2026","","test_e2e_connection","",""
"","0","test_compute_velocity_missing_sprint_id","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","1","test_build_schema_from_fields_preserves_team_jql_name","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"","25","test_get_root_returns_200","tests.component","Mon Apr 06 07:28:00 UTC 2026","passed","Mon Apr 06 07:28:00 UTC 2026","","test_server","",""
"","1","test_breakdown_sorted_descending_by_count","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_dau_metrics","",""
"_build_jql_from_params() produces correct JQL clauses for each param combination.","1","test_build_jql_from_params[params5-type IN (Story, Bug)-None]","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_filter_handlers","",""
"","0","test_compute_velocity_no_issues","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","0","test_get_active_schema_no_file_returns_hardcoded_default","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"","0","test_is_done[Closed-True]","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"Badge shows 'Certificate expired' (error) when cert exists but valid=false.","138","test_cert_badge_shows_expired_when_cert_invalid[chromium]","tests.e2e","Mon Apr 06 07:28:41 UTC 2026","passed","Mon Apr 06 07:28:41 UTC 2026","","test_e2e_connection","",""
"","0","test_success_level_name_registered","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_logging_setup","",""
"","0","test_issue_factory_matches_is_done_expectations","tests.component","Mon Apr 06 07:27:58 UTC 2026","passed","Mon Apr 06 07:27:58 UTC 2026","","test_contracts","",""
"","0","test_timestamp_folder_name_none","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_main_helpers","",""
"_handle_post_filter() appends a new entry and returns updated=False.","1","test_post_filter_creates_new_entry","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_filter_handlers","",""
"Import main.py via importlib without executing it — confirms 'from app import ...' resolves.","0","test_main_imports_resolve","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_imports","",""
"","32","test_velocity_section_hidden_when_section_visibility_false","tests.component","Mon Apr 06 07:27:59 UTC 2026","passed","Mon Apr 06 07:27:59 UTC 2026","","test_report_html","",""
"","1","test_get_schema_detail_returns_saved_schema_json","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server_handlers","",""
"","1","test_build_metrics_dict_with_schema","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","0","test_setup_logging_attaches_file_handler","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_logging_setup","",""
"GET /api/reports with an empty directory returns {""reports"": []}.","1","test_get_reports_returns_empty_list_when_no_reports","tests.component","Mon Apr 06 07:28:07 UTC 2026","passed","Mon Apr 06 07:28:07 UTC 2026","","test_server","",""
"Saving a filter with valid inputs shows JQL and adds to list.","276","test_save_filter_success[chromium]","tests.e2e","Mon Apr 06 07:28:52 UTC 2026","passed","Mon Apr 06 07:28:53 UTC 2026","","test_e2e_ui","",""
"Page loads with the correct <title> and <h1>.","74","test_survey_page_loads_with_title[chromium]","tests.e2e","Mon Apr 06 07:28:23 UTC 2026","passed","Mon Apr 06 07:28:24 UTC 2026","","test_dau_survey_ui","",""
"","0","test_build_schema_from_fields_detects_story_points_by_name","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"","1","test_env_bool_values[yes-True]","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"All three fields are empty when server config returns no values.","129","test_fields_empty_when_config_not_configured[chromium]","tests.e2e","Mon Apr 06 07:28:31 UTC 2026","passed","Mon Apr 06 07:28:31 UTC 2026","","test_e2e_connection","",""
"python main.py with empty env → exit 1, stderr contains error.","286","test_cli_no_credentials_via_subprocess","tests.integration","Mon Apr 06 07:28:01 UTC 2026","passed","Mon Apr 06 07:28:01 UTC 2026","","test_cli_server","",""
"5.0 + 3.5 + 1.5 = 10.0 / 3 ≈ 3.33","1","test_mixed_scores_correct_avg","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_dau_metrics","",""
"Editing the URL field after a successful test resets connectedOk and disables Save.","323","test_save_disabled_after_editing_url_following_success[chromium]","tests.e2e","Mon Apr 06 07:28:34 UTC 2026","passed","Mon Apr 06 07:28:35 UTC 2026","","test_e2e_connection","",""
"","1","test_validate_config_missing_email","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"_handle_generate() merges the selected filter's JIRA_PROJECT and JIRA_TEAM_ID into env.","1","test_generate_applies_filter_params_to_subprocess_env","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_filter_handlers","",""
"","0","test_get_done_statuses","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"","2","test_validate_config_warns_trailing_slash","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"","0","test_parse_iso[-False]","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","1","test_metric_toggles_explicit_false","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"Filling valid inputs, testing connection, then clicking Save shows confirmation flash.","341","test_save_connection_valid_inputs[chromium]","tests.e2e","Mon Apr 06 07:28:50 UTC 2026","passed","Mon Apr 06 07:28:50 UTC 2026","","test_e2e_ui","",""
"","0","test_get_done_issue_keys_respects_max_count","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","0","test_dau_section_hidden_when_section_visibility_false","tests.component","Mon Apr 06 07:28:00 UTC 2026","passed","Mon Apr 06 07:28:00 UTC 2026","","test_report_md","",""
"","32","test_file_created","tests.component","Mon Apr 06 07:27:59 UTC 2026","passed","Mon Apr 06 07:27:59 UTC 2026","","test_report_html","",""
"","1","test_env_bool_values[no-False]","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"When saving with a newly typed token, the POST payload contains the typed token verbatim.

    The server pre-loads URL and email (JIRA_API_TOKEN='***' → hasServerToken=true). The user
    types a new token, passes Test Connection, then saves. JIRA_API_TOKEN in the POST body must
    be the new token value, not '***'.
    ","317","test_save_with_new_token_sends_real_token[chromium]","tests.e2e","Mon Apr 06 07:28:37 UTC 2026","passed","Mon Apr 06 07:28:37 UTC 2026","","test_e2e_connection","",""
"","1","test_delete_schema_rejects_invalid_filename","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server_handlers","",""
"","36","test_html_has_dau_section_when_data_present","tests.component","Mon Apr 06 07:27:58 UTC 2026","passed","Mon Apr 06 07:27:58 UTC 2026","","test_dau_report","",""
"","0","test_get_story_points_numeric_float","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","0","test_templates_dir_exists","tests.component","Mon Apr 06 07:27:59 UTC 2026","passed","Mon Apr 06 07:27:59 UTC 2026","","test_report_html","",""
"Metric toggle state persists across page reloads via localStorage (RG-MT-005).","1034","test_metric_toggles_persist_in_localstorage[chromium]","tests.e2e","Mon Apr 06 07:29:03 UTC 2026","passed","Mon Apr 06 07:29:04 UTC 2026","","test_e2e_ui","",""
"","0","test_get_issue_with_changelog_expand_param","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_jira_client","",""
"Clicking Test Connection with empty fields shows validation errors via badge.","196","test_validation_error_empty_fields[chromium]","tests.e2e","Mon Apr 06 07:28:50 UTC 2026","passed","Mon Apr 06 07:28:50 UTC 2026","","test_e2e_ui","",""
"","1","test_get_active_schema_falls_back_to_default","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"DELETE /api/schemas?name=<default> refuses deletion.","1","test_delete_default_schema_returns_400","tests.component","Mon Apr 06 07:28:15 UTC 2026","passed","Mon Apr 06 07:28:15 UTC 2026","","test_server","",""
"","0","test_load_schemas_missing_file","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"","1","test_handle_test_connection_uses_custom_ssl_context","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server_handlers","",""
"","0","test_get_in_progress_statuses_defaults","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_schema","",""
"Clicking submit replaces the form with the confirmation screen.","153","test_submit_hides_form_and_shows_confirmation[chromium]","tests.e2e","Mon Apr 06 07:28:26 UTC 2026","passed","Mon Apr 06 07:28:26 UTC 2026","","test_dau_survey_ui","",""
"","1","test_post_schema_returns_jira_error_when_fields_request_fails","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server_handlers","",""
"","1","test_three_response_files_counted","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_dau_metrics","",""
"","33","test_velocity_totals_row_present","tests.component","Mon Apr 06 07:27:59 UTC 2026","passed","Mon Apr 06 07:27:59 UTC 2026","","test_report_html","",""
"After submit the mocked FS receives valid JSON with all required fields.","156","test_submit_writes_valid_json_to_mocked_fs[chromium]","tests.e2e","Mon Apr 06 07:28:26 UTC 2026","passed","Mon Apr 06 07:28:27 UTC 2026","","test_dau_survey_ui","",""
"_serve_file must suppress all _CLIENT_DISCONNECT exceptions during write.","1","test_serve_file_catches_client_disconnect[BrokenPipeError]","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server_handlers","",""
"_handle_delete_filter('default_jira_filter') returns ok=False.","1","test_delete_default_filter_is_blocked","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_filter_handlers","",""
"","1","test_md_dau_trend_absent_when_empty","tests.component","Mon Apr 06 07:27:58 UTC 2026","passed","Mon Apr 06 07:27:58 UTC 2026","","test_dau_report","",""
"Clicking Remove on a user filter calls DELETE and re-renders the list without that entry.","289","test_remove_filter_updates_list[chromium]","tests.e2e","Mon Apr 06 07:28:47 UTC 2026","passed","Mon Apr 06 07:28:47 UTC 2026","","test_e2e_filters","",""
"","1","test_get_sprints_empty","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_jira_client","",""
"Badge shows 'Error' and mentions access denied for a 403 response.","288","test_badge_shows_error_on_403[chromium]","tests.e2e","Mon Apr 06 07:28:33 UTC 2026","passed","Mon Apr 06 07:28:33 UTC 2026","","test_e2e_connection","",""
"","0","test_create_client_uses_config_values","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_jira_client","",""
"A filter written via POST is returned by a fresh server instance reading the same file.","3","test_filter_persists_across_server_restart","tests.component","Mon Apr 06 07:28:20 UTC 2026","passed","Mon Apr 06 07:28:20 UTC 2026","","test_server_filters","",""
"Single-character username triggers the 'at least 2 characters' error.","69","test_username_too_short_shows_error[chromium]","tests.e2e","Mon Apr 06 07:28:25 UTC 2026","passed","Mon Apr 06 07:28:25 UTC 2026","","test_dau_survey_ui","",""
"When JIRA_API_TOKEN is saved on the server ('***') and the user leaves the token field
    empty, Test Connection proceeds (hasServerToken=true bypasses the empty-token guard) and
    Save POSTs '***' as JIRA_API_TOKEN — signaling the server to keep the existing stored token.
    ","325","test_save_with_server_token_sends_star_token[chromium]","tests.e2e","Mon Apr 06 07:28:38 UTC 2026","passed","Mon Apr 06 07:28:38 UTC 2026","","test_e2e_connection","",""
"No credentials → exit 1 with error message.","1","test_main_pipeline_config_fail","tests.integration","Mon Apr 06 07:28:02 UTC 2026","passed","Mon Apr 06 07:28:02 UTC 2026","","test_integration","",""
"","2","test_jira_url_trailing_slash_stripped","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"","0","test_parse_iso[2026-03-01T10:00:00+00:00-True]","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"Save stays disabled when token is empty even after a successful test (all fields required).","187","test_save_not_enabled_when_token_missing_despite_success[chromium]","tests.e2e","Mon Apr 06 07:28:36 UTC 2026","passed","Mon Apr 06 07:28:36 UTC 2026","","test_e2e_connection","",""
"","1","test_main_returns_1_when_config_invalid","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_cli","",""
"Submit button is disabled before any fields are filled.","54","test_submit_button_initially_disabled[chromium]","tests.e2e","Mon Apr 06 07:28:24 UTC 2026","passed","Mon Apr 06 07:28:24 UTC 2026","","test_dau_survey_ui","",""
"Editing the email field after a successful test resets connectedOk and disables Save.","302","test_save_disabled_after_editing_email_following_success[chromium]","tests.e2e","Mon Apr 06 07:28:35 UTC 2026","passed","Mon Apr 06 07:28:35 UTC 2026","","test_e2e_connection","",""
"_handle_cert_status returns exists=True plus all validity fields when cert parses OK.","1","test_handle_cert_status_returns_validity_fields_for_valid_cert","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server_handlers","",""
"","0","test_import_app_metrics","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_imports","",""
"Clicking Fetch Certificate without a Jira URL shows a warning in the cert log.","152","test_fetch_cert_requires_url_to_be_filled[chromium]","tests.e2e","Mon Apr 06 07:28:42 UTC 2026","passed","Mon Apr 06 07:28:43 UTC 2026","","test_e2e_connection","",""
"","0","test_is_done_missing_fields","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"When POST /api/fetch-cert returns ok=false, the error message appears in the cert log.","193","test_fetch_cert_failure_shows_error_in_log[chromium]","tests.e2e","Mon Apr 06 07:28:43 UTC 2026","passed","Mon Apr 06 07:28:43 UTC 2026","","test_e2e_connection","",""
"Clicking Fetch Certificate logs success and updates the badge to 'Valid'.","193","test_fetch_cert_button_success[chromium]","tests.e2e","Mon Apr 06 07:28:59 UTC 2026","passed","Mon Apr 06 07:28:59 UTC 2026","","test_e2e_ui","",""
"","0","test_get_story_points_missing_field","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"","1","test_ai_trend_exclude_labels","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_metrics","",""
"Save button stays disabled when Test Connection returns an error.","292","test_save_remains_disabled_after_failed_test_connection[chromium]","tests.e2e","Mon Apr 06 07:28:34 UTC 2026","passed","Mon Apr 06 07:28:34 UTC 2026","","test_e2e_connection","",""
"","0","test_setup_logging_returns_logger_and_path","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_logging_setup","",""
"","1","test_post_schema_requires_saved_jira_credentials","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_server_handlers","",""
"URL and email fields are re-populated from server config after a page reload.","224","test_saved_credentials_prefill_on_reload[chromium]","tests.e2e","Mon Apr 06 07:28:40 UTC 2026","passed","Mon Apr 06 07:28:40 UTC 2026","","test_e2e_connection","",""
"","1","test_jira_url_no_trailing_slash_unchanged","tests.unit","Mon Apr 06 07:28:08 UTC 2026","passed","Mon Apr 06 07:28:08 UTC 2026","","test_config","",""
"","0","test_get_board_id_from_api","tests.unit","Mon Apr 06 07:28:09 UTC 2026","passed","Mon Apr 06 07:28:09 UTC 2026","","test_jira_client","",""
